0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 40, 100, 100, 100, 100, 100, 100, 60, 20, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 8, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
